will_default_next_month,limit_bal,age,pay_0_months_delayed,pay_2_months_delayed,pay_3_months_delayed,pay_4_months_delayed,pay_5_months_delayed,pay_6_months_delayed,bill_amt1,bill_amt2,bill_amt3,bill_amt4,bill_amt5,bill_amt6,pay_amt1,pay_amt2,pay_amt3,pay_amt4,pay_amt5,pay_amt6,is_male,education_graduate,education_bachelors,education_hs,martial_status_married,martial_status_single,martial_status_other,pay_0_is_paid_duly,pay_0_was_refunded,pay_2_is_paid_duly,pay_2_was_refunded,pay_3_is_paid_duly,pay_3_was_refunded,pay_4_is_paid_duly,pay_4_was_refunded,pay_5_is_paid_duly,pay_5_was_refunded,pay_6_is_paid_duly,pay_6_was_refunded
0,12470,53,0,0,0,0,0,0,10,10,10,20,10,10,10,10,20,0,10,10,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1
0,5910,30,0,0,0,0,0,0,5680,4300,4340,4760,5010,5120,230,160,490,330,200,210,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1640,27,0,0,0,0,0,0,870,870,-10,-10,-10,-10,30,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1
0,9190,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1
0,980,47,0,0,0,0,0,0,830,800,170,200,190,160,50,30,30,0,30,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3280,25,2,0,0,0,0,0,3200,1670,-10,-10,-10,0,100,0,0,0,20,20,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0
0,980,45,0,0,0,0,0,2,920,910,920,530,30,30,60,150,30,30,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,5250,30,0,0,0,0,0,0,4070,3880,3670,3520,2970,2830,150,130,110,110,110,100,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6890,42,0,0,0,0,0,0,80,200,270,170,50,160,200,270,180,50,160,120,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0
0,330,30,0,0,0,0,0,0,260,250,280,290,320,110,40,30,30,30,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13780,36,0,0,0,0,0,0,120,550,1100,930,1170,760,550,1100,520,1200,760,790,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
0,13120,37,0,0,0,0,0,0,0,920,1550,3970,2870,3490,2560,660,3050,980,660,390,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
0,2300,29,0,0,0,0,0,0,2060,2100,2120,2170,2210,2270,70,50,50,60,70,60,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3610,31,0,0,0,0,0,0,2000,2060,2050,1940,1620,1250,90,70,70,70,50,30,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9840,54,0,0,0,0,0,0,7700,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1
0,3940,27,0,0,0,0,0,0,720,1700,3710,3500,990,-40,1150,3280,0,0,0,90,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0,5910,27,0,0,0,0,0,0,460,470,430,580,490,370,160,100,290,50,20,130,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13120,46,0,0,0,0,0,0,1050,1130,1040,4180,4250,4230,140,130,3280,160,140,120,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3280,44,0,0,0,0,0,0,1220,1270,1310,1340,1380,1420,70,70,50,60,60,60,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,7220,32,0,0,0,0,0,0,6030,5650,5770,5930,6060,5510,200,210,260,270,5580,200,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0
0,7220,43,0,0,0,0,0,0,10,10,10,30,40,10,10,10,30,40,10,140,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0
0,4590,27,0,0,0,0,0,0,4160,4350,4090,3460,3500,3210,330,160,160,160,160,160,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2950,51,0,0,0,0,0,0,3690,3450,3180,2900,2910,2960,130,110,100,100,150,130,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,980,23,0,0,0,0,0,0,960,950,980,1000,960,960,60,70,40,50,40,40,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7870,28,0,0,0,0,0,0,70,100,10,80,0,0,30,10,80,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1
0,3610,37,0,0,2,2,0,0,3500,3660,3680,3550,3600,3520,350,120,0,130,160,160,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1970,24,2,2,2,2,2,3,1230,1370,1330,1440,1530,1500,170,0,130,110,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,660,26,1,5,4,3,2,0,430,420,400,390,380,460,0,0,0,0,100,160,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5910,53,0,0,0,0,0,0,5690,5780,5900,5970,5740,5850,260,260,230,220,220,200,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4270,26,0,0,0,0,0,0,2760,2770,2050,1580,980,510,90,90,70,60,50,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4270,36,0,0,0,0,0,0,1400,1430,1460,1480,1500,1520,60,60,50,60,60,40,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2300,26,2,0,0,0,0,0,1660,1680,1580,1440,1470,1500,70,120,60,60,60,60,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,330,42,0,2,0,0,2,2,320,300,300,330,320,330,0,40,30,0,30,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1640,24,0,0,0,0,0,0,30,30,0,0,0,0,30,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1
0,6230,31,0,3,2,0,0,0,270,210,20,480,30,-130,0,0,480,0,0,820,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0
0,1970,36,0,0,0,0,0,0,1940,1930,1800,1310,1320,1230,100,60,40,50,50,80,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,660,25,1,2,2,0,0,0,560,640,620,620,590,670,100,0,20,30,100,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2620,42,2,2,2,2,2,2,2430,2510,2550,2580,2640,2690,320,100,100,100,100,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16400,51,0,0,0,0,0,0,170,2850,1220,800,2550,2000,2850,1220,0,2150,40,720,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
0,7220,52,1,0,0,0,0,0,-140,-140,-150,-150,-190,-190,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1
0,7550,36,0,0,0,0,0,0,120,90,40,90,110,30,100,50,90,110,30,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1
0,660,25,2,2,2,2,2,0,510,540,520,560,550,600,50,0,50,0,70,50,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1640,39,0,0,0,0,0,0,1600,1600,660,650,10,20,50,40,10,10,20,10,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
0,3940,29,0,0,0,0,0,0,3620,3530,3180,2830,2870,2680,130,160,100,110,100,100,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4270,34,0,0,0,0,2,0,3270,3290,3400,3530,3410,3290,130,180,260,0,130,100,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7550,26,2,0,0,0,0,0,10,10,10,10,60,80,10,10,10,60,30,30,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0
0,11480,32,0,0,0,0,0,0,3020,3950,4680,3340,3380,2780,980,820,160,160,130,160,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9840,38,0,0,0,0,0,0,440,430,100,140,60,-20,70,70,70,60,20,3820,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1
0,2300,55,0,0,0,0,0,0,2220,1930,1890,1500,1520,1530,70,80,50,50,60,60,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9190,33,0,0,0,0,0,0,9240,9290,9230,6210,6080,6050,330,330,170,170,180,180,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1970,25,0,0,0,0,0,0,680,700,730,740,730,830,40,40,30,30,130,160,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10170,42,0,0,0,0,0,0,5570,5670,5790,5920,6040,6170,230,220,210,220,230,250,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,9510,34,0,0,0,0,0,0,180,200,4620,4700,4800,4880,40,4430,170,180,180,180,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5910,35,1,2,2,2,2,2,4380,4420,4300,4590,4540,4790,160,0,360,20,340,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11150,43,1,0,0,0,0,0,-10,-10,-10,-10,-10,-10,0,0,0,0,0,10,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1
0,11810,29,0,0,0,0,0,0,170,250,150,110,130,140,80,250,110,130,140,150,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1
1,5910,33,0,0,0,0,0,0,30,70,70,80,80,80,50,50,10,10,0,50,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,980,48,0,0,0,0,0,0,840,880,920,970,990,970,60,60,80,30,70,130,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3280,32,0,0,0,0,0,0,860,870,810,840,880,850,70,70,60,50,50,60,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5910,42,0,0,0,0,0,0,2880,2590,1960,1990,2050,2100,120,100,80,90,100,70,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6890,31,2,2,2,2,0,0,4310,4220,4240,4130,3690,3430,320,130,0,130,130,400,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5910,36,0,0,0,0,0,0,3650,3740,3810,3860,3950,4070,200,190,160,150,200,110,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1970,48,0,0,2,2,0,0,1740,1840,1790,-20,660,660,120,0,0,690,10,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,16400,30,0,0,0,0,0,0,6310,6610,14580,13720,13920,12570,1310,9840,490,560,490,360,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6560,37,0,0,0,0,0,0,190,220,260,280,330,360,40,40,30,70,30,20,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,20010,39,0,0,0,0,0,0,4760,4470,3400,3320,3490,3030,160,160,130,330,230,160,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1640,29,0,0,0,0,0,0,1550,1580,770,530,580,600,70,70,70,70,30,30,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2620,25,0,0,0,0,0,0,220,310,0,0,380,220,100,0,0,1500,100,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
0,6890,38,0,0,0,0,0,0,3390,3660,2610,2480,2380,2280,3530,90,80,100,100,80,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1640,56,1,2,0,0,0,0,1710,1660,1400,330,320,330,0,70,10,10,10,30,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11810,58,0,0,0,0,0,0,180,490,1410,150,400,460,490,1410,150,400,460,70,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0
0,7870,30,0,0,0,0,0,0,1770,70,80,150,80,80,70,90,170,80,80,140,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0
0,660,56,0,0,0,0,2,0,360,400,420,450,440,450,50,40,40,0,20,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,330,22,0,0,0,0,0,0,100,0,10,10,10,0,0,10,10,10,0,30,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0
1,980,23,2,0,0,0,0,0,1000,1000,950,990,870,950,50,50,50,30,100,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11810,30,0,0,0,0,0,0,1320,760,400,1130,1210,0,750,400,820,820,60,110,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
0,8530,29,0,0,0,0,0,0,1710,1710,1530,1560,1480,1580,200,160,160,130,160,160,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3280,52,0,0,0,0,0,0,2110,2130,2190,1200,1230,1240,80,100,50,70,40,50,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16400,40,0,0,0,0,0,0,70,0,80,100,0,0,0,80,100,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1
0,2300,42,0,0,0,0,0,0,2280,2310,2300,1000,930,940,100,90,80,40,70,30,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6560,38,0,0,0,0,2,0,860,0,0,10,10,90,0,0,10,0,90,30,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0
0,7550,45,0,0,0,0,0,0,4740,4800,4900,5010,5120,5230,180,180,190,200,200,200,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6560,36,0,0,0,0,0,0,100,0,0,100,300,1710,0,0,100,300,1720,340,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0
1,3610,38,2,2,2,0,0,2,3180,3150,3060,3090,3270,3170,160,0,130,240,0,130,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8530,33,0,0,0,0,0,0,220,260,390,330,590,0,40,130,10,270,0,10,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1640,55,0,0,0,0,0,2,10,10,30,40,30,10,10,30,20,10,0,10,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
0,1640,44,0,0,0,0,0,0,1610,1670,1640,660,660,650,80,50,20,30,30,20,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2620,23,0,0,2,0,0,0,850,30,0,10,-20,-10,30,0,30,0,30,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
0,8530,29,0,0,0,0,0,0,240,150,130,70,90,110,150,130,70,90,130,160,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
0,2620,31,0,0,0,0,0,0,1600,1400,1130,1270,1340,1340,160,100,160,160,100,70,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2620,29,0,0,0,0,0,0,1580,1620,1700,1730,1820,1810,70,110,100,250,230,160,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6560,36,0,0,0,0,0,0,80,100,20,140,90,50,100,20,140,90,50,70,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0
1,12140,29,4,3,2,0,0,0,12810,12560,11990,9990,10220,9040,0,0,330,360,330,330,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1970,43,2,2,2,2,2,2,1540,1570,1600,1630,1660,1690,70,70,70,70,60,80,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8530,29,1,2,0,0,0,0,1850,780,970,1240,-110,-130,30,970,330,0,0,800,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1
1,980,35,3,2,2,0,0,0,440,470,450,460,510,0,40,0,20,60,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3940,32,1,2,2,2,2,2,1980,2030,2070,2120,2180,2230,100,100,100,100,100,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4270,39,0,0,0,2,0,0,4390,4410,4390,4290,4290,4050,250,330,0,150,150,140,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5250,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1
0,7550,31,0,0,0,0,0,0,170,140,50,340,200,2040,140,50,340,20,1880,80,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
0,9840,26,0,0,0,0,0,0,9630,9560,120,110,350,100,260,160,160,330,100,390,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
0,5910,29,0,0,0,0,0,0,130,200,200,130,300,130,200,200,130,300,130,230,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0
1,2620,24,1,0,0,0,0,0,0,10,0,0,-10,40,10,0,0,10,60,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0
0,5910,30,0,0,0,0,0,0,3520,3320,3340,500,70,240,120,70,500,70,240,30,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0
1,1640,25,3,2,0,0,0,0,1660,750,820,420,610,630,0,40,30,200,30,30,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,330,62,0,0,0,0,0,0,90,60,70,60,0,0,60,70,60,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1
0,1640,46,0,0,0,0,0,0,50,850,0,90,110,90,850,0,110,80,60,90,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
0,2950,31,1,2,0,0,0,0,270,200,1090,290,60,760,0,1100,0,0,820,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,980,29,2,0,0,2,2,2,760,790,930,940,970,980,60,160,40,40,40,40,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5910,38,0,0,0,0,0,0,5950,5950,5920,6000,5950,5900,220,220,210,220,220,200,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4920,38,0,0,0,0,0,0,4600,4610,4640,4630,4670,4700,220,210,170,180,170,170,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,19360,63,0,0,0,0,0,0,20680,21220,22740,10650,11770,12130,920,2010,10660,1310,660,1670,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1970,39,0,0,0,0,0,0,1970,1160,750,730,640,540,70,70,10,20,20,130,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3280,27,2,0,0,3,2,0,2070,2200,2490,2430,2390,2510,160,330,0,0,160,160,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,660,25,0,0,0,0,0,0,250,220,220,220,220,220,220,220,220,220,220,230,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1
1,330,22,2,2,2,0,0,2,230,300,290,330,330,320,80,0,50,40,0,20,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,9840,26,2,2,2,0,0,2,8960,9160,8970,9100,9350,9410,390,0,330,400,330,350,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8530,40,0,0,0,0,0,0,7930,8030,4170,0,4080,4210,430,210,0,4080,200,210,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5250,28,0,0,0,0,0,0,1270,1280,1310,1310,1240,1260,80,60,70,100,50,160,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8530,32,0,0,0,0,0,0,0,0,110,0,0,90,0,110,0,0,90,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1
0,9190,29,0,0,0,0,0,0,70,50,1760,30,680,40,50,1770,30,690,40,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
0,8530,35,1,0,0,0,0,0,0,540,60,180,0,10,540,60,180,0,10,20,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0
0,7870,43,0,0,0,0,0,0,120,300,140,230,270,290,300,140,230,270,290,300,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1
0,1640,49,0,0,0,0,0,2,1500,480,320,290,330,320,40,40,10,50,0,10,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,8530,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1
1,1970,24,2,2,2,0,0,2,1980,2130,2080,2050,2120,2180,190,0,70,160,160,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4270,26,0,0,0,0,0,0,810,780,380,390,360,370,40,50,20,20,20,20,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4590,31,0,0,0,0,0,0,3710,3840,3540,3170,3130,3190,200,160,110,120,120,120,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,660,39,2,0,0,0,0,0,600,580,650,640,530,470,60,100,20,20,20,10,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11810,35,1,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50,420,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0
0,7220,28,0,0,0,0,0,0,4170,4350,3370,3580,3840,3970,940,160,320,330,200,460,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,16400,37,0,0,0,0,0,0,140,1980,1000,5060,440,830,1980,1000,4950,5380,830,1300,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
0,1640,59,0,0,0,0,0,0,1660,1650,620,610,550,600,50,50,30,30,70,30,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,6890,28,0,0,0,0,0,0,10,120,180,2280,2500,2380,120,180,2280,330,130,70,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
0,6560,41,0,0,0,0,0,0,2980,3100,3070,3120,2920,-780,170,70,60,60,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,12140,28,0,0,0,0,0,0,2860,2960,1230,250,30,50,160,200,70,30,50,120,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,6560,27,1,2,2,2,2,2,3680,3780,3680,3900,3960,4060,210,0,330,130,160,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8530,51,1,0,0,0,0,0,-10,-10,-10,220,60,50,0,0,230,60,50,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1
0,1640,23,0,0,0,0,0,0,510,80,460,80,510,100,80,460,80,540,100,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
0,8530,33,0,0,0,0,0,0,610,670,740,680,840,940,100,100,70,180,120,30,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7550,48,0,0,0,0,0,0,90,410,100,60,1000,150,410,100,60,1000,150,180,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
1,660,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1
0,16400,33,0,0,0,0,0,0,110,140,70,180,80,330,130,70,160,70,330,100,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5250,50,0,0,0,0,0,0,40,70,50,10,10,0,70,50,10,10,0,30,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0
1,1640,25,0,0,2,0,0,0,50,80,60,50,10,0,80,0,0,0,0,100,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1,7220,37,2,0,0,0,0,0,80,80,0,30,20,20,30,0,50,0,10,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,4920,64,0,0,0,0,0,0,1870,1900,1940,1980,2020,0,90,90,90,90,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5910,35,0,0,0,0,0,0,360,260,540,430,2420,1150,260,600,0,740,1150,180,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
1,2620,40,0,0,0,0,0,0,2700,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1
0,1640,27,0,0,0,2,2,2,1380,1400,1500,1530,1510,1600,60,120,70,0,120,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,980,26,1,2,2,0,0,0,170,210,200,210,240,250,40,0,20,30,10,50,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5910,31,0,0,0,0,0,0,5800,5820,5860,4540,4530,4530,220,250,160,170,180,170,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2300,64,0,0,0,0,0,0,2040,2060,1860,1550,1510,1560,100,70,60,60,80,70,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,9840,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1
0,21000,50,0,0,0,0,0,0,210,290,730,320,330,780,290,730,320,330,810,200,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1
0,1970,28,1,0,0,0,0,0,0,0,0,20,1290,1140,0,0,20,1290,50,50,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0
1,3940,24,2,0,0,0,0,0,2220,1690,1150,440,280,200,70,30,10,100,30,130,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9190,27,0,0,0,0,0,0,1190,70,10,0,50,150,70,10,0,50,150,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
0,8530,32,0,0,0,0,0,0,270,330,430,0,20,0,70,100,0,20,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
0,1640,34,0,0,0,0,0,0,1590,1630,1560,690,640,670,100,100,50,20,30,30,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,2300,47,1,2,0,0,2,2,2120,2070,2130,2240,2200,2330,0,100,160,0,170,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1640,38,0,0,0,0,0,0,10,30,20,50,0,10,30,20,50,0,10,10,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
