NotSeriousDlqin2yrs,age,NumberOfDependents,HasHistoryOfLatePayment,HistoricalDebtRatioInLastYear,MaxMonthlyOpenLinesOfCreditGeq5,MaxUtilizationOfUnsecuredLinesGeq10K,MaxMonthlyIncomeGeq5K
1.0,52.0,2.0,0.0,0.004772727,0.0,0.0,0.0
1.0,50.0,2.0,0.0,0.328139322,1.0,0.0,1.0
1.0,62.0,0.0,0.0,0.003954034,1.0,0.0,1.0
1.0,63.0,0.0,0.0,0.137823372,0.0,0.0,0.0
1.0,42.0,2.0,0.0,0.504885253,1.0,0.0,0.0
1.0,46.0,2.0,0.0,0.8740419859999999,1.0,0.0,0.0
1.0,34.0,0.0,0.0,0.436912617,1.0,0.0,1.0
1.0,61.0,0.0,0.0,0.16671567199999998,1.0,0.0,0.0
1.0,45.0,1.0,0.0,0.221170511,1.0,0.0,1.0
1.0,34.0,0.0,0.0,0.564833872,1.0,0.0,0.0
1.0,54.0,0.0,0.0,0.357685642,1.0,0.0,1.0
1.0,31.0,1.0,0.0,0.108396947,1.0,0.0,0.0
1.0,78.0,0.0,0.0,0.432311978,1.0,0.0,1.0
1.0,78.0,0.0,0.0,0.283053158,1.0,0.0,0.0
1.0,61.0,0.0,0.0,0.200549451,0.0,0.0,0.0
1.0,46.0,0.0,0.0,0.361374258,1.0,0.0,1.0
1.0,56.0,3.0,0.0,0.147285271,1.0,0.0,1.0
1.0,58.0,1.0,1.0,0.849537616,1.0,0.0,0.0
1.0,30.0,1.0,1.0,0.244186047,0.0,0.0,0.0
1.0,60.0,0.0,0.0,0.381858903,1.0,0.0,1.0
1.0,57.0,0.0,1.0,0.421326294,1.0,0.0,1.0
-1.0,41.0,0.0,0.0,0.35132819200000004,1.0,0.0,0.0
1.0,36.0,1.0,0.0,0.236470441,1.0,0.0,1.0
1.0,29.0,2.0,0.0,0.474470735,1.0,0.0,0.0
1.0,51.0,2.0,1.0,0.120725285,0.0,0.0,1.0
1.0,53.0,3.0,0.0,0.491451922,1.0,0.0,1.0
1.0,52.0,1.0,0.0,0.533064375,1.0,0.0,1.0
1.0,66.0,1.0,0.0,0.440868081,1.0,0.0,0.0
1.0,56.0,3.0,0.0,0.373064385,1.0,0.0,0.0
1.0,49.0,0.0,0.0,0.6741880790000001,1.0,0.0,1.0
1.0,24.0,0.0,0.0,0.017262213000000002,0.0,0.0,1.0
1.0,52.0,2.0,0.0,0.180293501,1.0,0.0,1.0
1.0,76.0,0.0,0.0,0.8045757859999999,1.0,0.0,0.0
1.0,64.0,1.0,0.0,0.629939429,1.0,0.0,1.0
1.0,53.0,1.0,0.0,0.110453042,0.0,0.0,1.0
1.0,40.0,3.0,0.0,1.433826469,1.0,0.0,0.0
1.0,47.0,0.0,0.0,0.379033916,1.0,0.0,0.0
1.0,62.0,0.0,0.0,0.513976739,1.0,0.0,0.0
1.0,56.0,2.0,0.0,0.183715107,1.0,0.0,1.0
1.0,31.0,2.0,1.0,0.218130922,1.0,0.0,0.0
1.0,47.0,1.0,0.0,0.13562328699999998,1.0,0.0,1.0
1.0,64.0,1.0,0.0,0.423086153,1.0,0.0,1.0
1.0,31.0,0.0,1.0,0.608848315,1.0,0.0,0.0
1.0,44.0,0.0,0.0,0.128603104,1.0,0.0,1.0
1.0,46.0,0.0,0.0,1819.5,1.0,0.0,0.0
1.0,80.0,0.0,1.0,0.186897306,1.0,0.0,1.0
1.0,48.0,0.0,1.0,0.735710715,1.0,0.0,1.0
1.0,31.0,1.0,0.0,0.423192269,1.0,0.0,0.0
1.0,60.0,0.0,1.0,0.165629169,0.0,0.0,0.0
1.0,26.0,0.0,0.0,0.053525641,0.0,0.0,1.0
-1.0,23.0,0.0,1.0,0.037785016,0.0,0.0,0.0
1.0,61.0,0.0,0.0,1.057535784,1.0,0.0,0.0
1.0,55.0,0.0,0.0,0.210236654,1.0,0.0,0.0
1.0,36.0,0.0,0.0,0.548493479,1.0,0.0,1.0
1.0,45.0,2.0,1.0,0.333833323,1.0,0.0,1.0
1.0,70.0,0.0,0.0,0.182554042,1.0,0.0,1.0
1.0,83.0,1.0,0.0,0.255037687,1.0,0.0,1.0
1.0,47.0,0.0,0.0,0.353797579,1.0,0.0,1.0
1.0,54.0,3.0,1.0,0.653103653,1.0,0.0,0.0
-1.0,46.0,2.0,0.0,0.494569902,1.0,0.0,1.0
1.0,63.0,1.0,1.0,0.58612814,1.0,0.0,1.0
1.0,38.0,0.0,0.0,0.105884281,1.0,0.0,1.0
-1.0,52.0,0.0,1.0,0.5517413760000001,1.0,0.0,1.0
1.0,58.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,69.0,0.0,0.0,0.210973725,1.0,0.0,0.0
1.0,31.0,1.0,0.0,0.101814365,1.0,0.0,1.0
1.0,69.0,0.0,0.0,0.643971206,1.0,0.0,0.0
1.0,57.0,0.0,0.0,0.433726813,0.0,0.0,0.0
1.0,78.0,0.0,0.0,1.563412759,1.0,0.0,0.0
1.0,27.0,0.0,0.0,0.001737619,0.0,0.0,0.0
1.0,50.0,0.0,0.0,0.150511913,1.0,0.0,1.0
1.0,32.0,2.0,0.0,0.211998924,1.0,0.0,0.0
1.0,46.0,3.0,0.0,0.47154558,1.0,0.0,1.0
1.0,57.0,0.0,0.0,0.157305006,1.0,0.0,1.0
1.0,57.0,3.0,1.0,0.385909379,1.0,0.0,1.0
1.0,47.0,1.0,0.0,0.535608934,1.0,0.0,1.0
1.0,31.0,0.0,0.0,0.048670062,1.0,0.0,1.0
1.0,64.0,1.0,0.0,0.644828414,1.0,0.0,1.0
1.0,45.0,5.0,0.0,0.297945828,1.0,0.0,1.0
-1.0,49.0,2.0,1.0,0.012170385,0.0,0.0,0.0
1.0,61.0,2.0,0.0,0.28043048,1.0,0.0,1.0
1.0,29.0,2.0,1.0,0.07268305900000001,0.0,0.0,0.0
1.0,38.0,1.0,0.0,0.270720655,1.0,0.0,1.0
1.0,56.0,0.0,0.0,0.689636061,1.0,0.0,1.0
1.0,61.0,0.0,0.0,0.628685657,1.0,0.0,0.0
1.0,45.0,2.0,0.0,1.434719606,1.0,0.0,1.0
1.0,49.0,1.0,0.0,0.348540246,1.0,0.0,1.0
1.0,72.0,1.0,1.0,0.318594104,1.0,0.0,1.0
1.0,38.0,0.0,1.0,0.397320536,1.0,0.0,1.0
-1.0,63.0,0.0,0.0,0.539054364,1.0,0.0,0.0
1.0,48.0,0.0,0.0,0.288801572,1.0,0.0,1.0
1.0,28.0,3.0,1.0,0.103136182,1.0,0.0,0.0
1.0,40.0,4.0,0.0,0.012329267,1.0,0.0,1.0
1.0,66.0,0.0,0.0,0.094326241,1.0,0.0,1.0
1.0,48.0,1.0,0.0,0.470122574,1.0,0.0,0.0
1.0,64.0,0.0,0.0,0.512470234,1.0,0.0,1.0
1.0,42.0,2.0,0.0,0.239616024,1.0,0.0,1.0
1.0,34.0,0.0,1.0,0.518029275,1.0,0.0,0.0
1.0,61.0,1.0,1.0,1.311250714,0.0,0.0,0.0
1.0,68.0,1.0,0.0,0.595171449,1.0,0.0,1.0
1.0,91.0,0.0,1.0,0.118772625,1.0,0.0,1.0
1.0,66.0,0.0,0.0,0.879986739,1.0,0.0,1.0
1.0,50.0,1.0,0.0,0.219397229,1.0,0.0,1.0
1.0,62.0,0.0,0.0,0.307846136,1.0,0.0,1.0
1.0,53.0,0.0,1.0,0.219163579,1.0,0.0,1.0
1.0,40.0,1.0,0.0,0.457966511,1.0,0.0,1.0
1.0,35.0,1.0,0.0,0.458847051,1.0,0.0,0.0
1.0,50.0,0.0,0.0,0.095992321,0.0,0.0,0.0
1.0,38.0,2.0,0.0,0.092138631,0.0,0.0,0.0
1.0,44.0,3.0,0.0,0.127460169,1.0,0.0,0.0
1.0,53.0,0.0,0.0,0.583190395,1.0,0.0,0.0
1.0,85.0,0.0,1.0,0.60516129,1.0,0.0,0.0
1.0,49.0,0.0,0.0,0.4147170570000001,1.0,0.0,1.0
1.0,52.0,1.0,0.0,0.248187953,1.0,0.0,0.0
1.0,50.0,0.0,0.0,0.634287366,1.0,0.0,0.0
1.0,56.0,1.0,0.0,0.304695624,1.0,0.0,1.0
1.0,53.0,2.0,0.0,0.364773471,1.0,0.0,1.0
1.0,59.0,0.0,1.0,0.17116625800000002,1.0,0.0,1.0
-1.0,41.0,0.0,1.0,0.036762335,0.0,0.0,0.0
1.0,44.0,0.0,0.0,0.5187874960000001,1.0,0.0,0.0
1.0,54.0,0.0,0.0,0.651073065,1.0,0.0,0.0
1.0,30.0,0.0,0.0,0.5005730660000001,1.0,0.0,0.0
1.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,60.0,0.0,0.0,0.31910620100000003,1.0,0.0,0.0
1.0,37.0,0.0,1.0,0.279507882,0.0,0.0,0.0
1.0,44.0,3.0,0.0,0.006566184,0.0,0.0,1.0
1.0,75.0,1.0,0.0,0.472676388,1.0,0.0,1.0
1.0,23.0,0.0,1.0,0.014428413,0.0,0.0,0.0
1.0,33.0,1.0,0.0,0.650161874,0.0,0.0,1.0
1.0,44.0,3.0,0.0,0.264819312,1.0,0.0,1.0
1.0,65.0,0.0,0.0,0.145895828,1.0,0.0,1.0
1.0,36.0,2.0,1.0,0.715642179,1.0,0.0,0.0
1.0,50.0,2.0,1.0,0.13603526400000002,1.0,0.0,1.0
-1.0,38.0,3.0,1.0,0.704863424,0.0,0.0,0.0
1.0,29.0,0.0,0.0,0.279086367,1.0,0.0,0.0
1.0,62.0,0.0,0.0,0.709602418,1.0,0.0,0.0
1.0,39.0,3.0,0.0,0.962740764,1.0,0.0,1.0
1.0,53.0,1.0,0.0,0.596972294,1.0,0.0,0.0
1.0,47.0,2.0,0.0,0.604832105,1.0,0.0,0.0
1.0,40.0,5.0,1.0,7.068181817999999,1.0,0.0,0.0
1.0,42.0,2.0,0.0,0.375065206,1.0,0.0,1.0
1.0,37.0,0.0,0.0,0.501428377,1.0,0.0,1.0
1.0,63.0,0.0,0.0,0.010247438,1.0,0.0,0.0
1.0,32.0,0.0,0.0,0.08356657299999999,1.0,0.0,0.0
1.0,36.0,4.0,0.0,0.179979778,1.0,0.0,1.0
1.0,29.0,0.0,0.0,0.274241919,1.0,0.0,0.0
1.0,57.0,2.0,0.0,0.289089111,1.0,0.0,1.0
1.0,67.0,0.0,0.0,0.052598247,1.0,0.0,1.0
1.0,71.0,0.0,0.0,0.006168873,1.0,0.0,1.0
1.0,48.0,2.0,0.0,0.78139382,1.0,0.0,1.0
1.0,52.0,0.0,1.0,0.257953922,1.0,0.0,1.0
1.0,27.0,0.0,0.0,0.062897791,0.0,0.0,0.0
-1.0,73.0,0.0,1.0,0.671875,0.0,0.0,0.0
1.0,45.0,2.0,0.0,0.516721793,1.0,0.0,1.0
1.0,34.0,1.0,0.0,0.342589418,1.0,0.0,1.0
1.0,50.0,1.0,0.0,0.689856612,1.0,0.0,0.0
1.0,45.0,2.0,0.0,0.202617471,0.0,0.0,1.0
1.0,41.0,1.0,1.0,0.366494532,1.0,0.0,1.0
1.0,38.0,2.0,0.0,0.31846815300000003,1.0,0.0,1.0
1.0,29.0,0.0,0.0,0.19187222,1.0,0.0,0.0
1.0,29.0,0.0,0.0,0.115576885,1.0,0.0,1.0
1.0,35.0,0.0,0.0,0.267660719,0.0,0.0,1.0
1.0,47.0,3.0,0.0,1.1851992409999998,1.0,0.0,1.0
1.0,37.0,3.0,1.0,0.470603919,1.0,0.0,1.0
1.0,33.0,1.0,0.0,0.781687325,1.0,0.0,0.0
1.0,37.0,1.0,0.0,0.468539907,1.0,0.0,1.0
1.0,72.0,1.0,0.0,0.34252019,1.0,0.0,1.0
1.0,50.0,1.0,0.0,0.35246494100000003,1.0,0.0,1.0
1.0,61.0,1.0,0.0,0.248603715,1.0,0.0,1.0
1.0,31.0,0.0,0.0,0.086364981,1.0,0.0,0.0
-1.0,52.0,2.0,1.0,0.293541292,1.0,0.0,1.0
1.0,61.0,3.0,0.0,0.215941275,1.0,0.0,1.0
1.0,71.0,1.0,0.0,0.199392713,1.0,0.0,1.0
1.0,50.0,3.0,0.0,0.16524586900000002,1.0,0.0,1.0
1.0,49.0,1.0,0.0,0.475652657,1.0,0.0,1.0
1.0,54.0,0.0,0.0,0.431739432,1.0,0.0,1.0
1.0,75.0,0.0,0.0,0.179666085,1.0,0.0,0.0
1.0,74.0,0.0,0.0,0.330533893,1.0,0.0,1.0
1.0,25.0,1.0,1.0,0.690193629,1.0,0.0,0.0
1.0,33.0,0.0,0.0,0.092255607,1.0,0.0,1.0
1.0,24.0,0.0,1.0,0.0,0.0,0.0,0.0
-1.0,53.0,2.0,0.0,0.934536638,1.0,0.0,0.0
1.0,61.0,1.0,0.0,0.333838106,1.0,0.0,1.0
1.0,57.0,1.0,0.0,0.148598314,1.0,0.0,1.0
-1.0,73.0,0.0,0.0,0.263962291,1.0,0.0,1.0
1.0,36.0,0.0,0.0,0.30591819,1.0,0.0,0.0
1.0,82.0,1.0,0.0,0.450592885,1.0,0.0,0.0
1.0,44.0,0.0,1.0,0.326126344,1.0,0.0,1.0
1.0,61.0,0.0,1.0,0.446184605,1.0,0.0,0.0
1.0,46.0,2.0,0.0,0.208135133,1.0,0.0,1.0
1.0,31.0,0.0,0.0,0.201582674,0.0,0.0,0.0
1.0,40.0,1.0,0.0,0.295921593,1.0,0.0,1.0
1.0,62.0,0.0,0.0,0.418033783,1.0,0.0,1.0
1.0,49.0,1.0,0.0,0.036370454,1.0,0.0,1.0
1.0,62.0,0.0,0.0,1.21415417,1.0,0.0,0.0
1.0,55.0,1.0,0.0,0.005411406,1.0,0.0,1.0
1.0,59.0,0.0,1.0,0.461815798,1.0,0.0,0.0
1.0,41.0,2.0,0.0,0.21409601600000006,1.0,0.0,1.0
1.0,60.0,4.0,0.0,0.188842177,1.0,0.0,1.0
1.0,50.0,0.0,0.0,0.439755691,1.0,0.0,0.0
1.0,45.0,2.0,0.0,0.35305320799999995,1.0,0.0,1.0
1.0,89.0,0.0,0.0,0.131373725,1.0,0.0,1.0
1.0,30.0,0.0,0.0,0.289243365,1.0,0.0,1.0
1.0,52.0,1.0,0.0,0.306615564,1.0,0.0,1.0
1.0,64.0,1.0,0.0,0.312455004,1.0,0.0,0.0
1.0,43.0,1.0,0.0,0.237670585,1.0,0.0,1.0
1.0,54.0,0.0,0.0,0.380809595,1.0,0.0,0.0
1.0,66.0,1.0,0.0,0.325686689,1.0,0.0,1.0
1.0,44.0,0.0,0.0,0.170872386,1.0,0.0,0.0
1.0,69.0,0.0,0.0,0.079415294,1.0,0.0,1.0
1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,52.0,0.0,1.0,0.450169701,1.0,0.0,1.0
1.0,48.0,0.0,0.0,0.466785159,1.0,0.0,0.0
-1.0,33.0,2.0,1.0,0.118051084,0.0,0.0,0.0
-1.0,65.0,1.0,1.0,0.299242965,1.0,0.0,1.0
1.0,50.0,0.0,0.0,0.059411695999999986,1.0,0.0,1.0
1.0,47.0,2.0,1.0,6997.0,1.0,0.0,0.0
1.0,58.0,0.0,0.0,0.228163993,1.0,0.0,1.0
1.0,58.0,1.0,0.0,0.348060145,1.0,0.0,1.0
1.0,51.0,3.0,0.0,0.6595077779999999,1.0,0.0,1.0
1.0,34.0,1.0,0.0,0.266369558,1.0,0.0,1.0
1.0,46.0,3.0,0.0,0.5180024520000001,1.0,0.0,1.0
1.0,34.0,0.0,0.0,0.04892162,0.0,0.0,0.0
1.0,56.0,0.0,0.0,0.428742834,1.0,0.0,1.0
1.0,44.0,0.0,0.0,1.198987662,1.0,0.0,0.0
1.0,69.0,0.0,0.0,0.197106109,1.0,0.0,0.0
-1.0,46.0,1.0,1.0,1.222168752,1.0,0.0,1.0
1.0,63.0,0.0,0.0,0.400761124,1.0,0.0,1.0
1.0,48.0,0.0,0.0,0.221781765,1.0,0.0,0.0
1.0,53.0,2.0,0.0,0.343821304,1.0,0.0,1.0
1.0,38.0,1.0,0.0,0.23837875,1.0,0.0,1.0
1.0,49.0,4.0,0.0,0.402453252,1.0,0.0,1.0
1.0,64.0,1.0,0.0,0.64141027,1.0,0.0,1.0
1.0,79.0,1.0,0.0,0.320886336,1.0,0.0,1.0
1.0,31.0,0.0,0.0,1.091387245,1.0,0.0,0.0
1.0,56.0,1.0,0.0,0.127098321,1.0,0.0,1.0
1.0,82.0,0.0,0.0,0.00419916,0.0,0.0,1.0
1.0,51.0,2.0,1.0,0.273686388,1.0,0.0,0.0
1.0,63.0,0.0,0.0,0.481129718,1.0,0.0,0.0
1.0,53.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,43.0,2.0,0.0,0.061938062,1.0,0.0,0.0
1.0,49.0,1.0,0.0,0.474037041,1.0,0.0,1.0
1.0,31.0,0.0,0.0,0.339470551,1.0,0.0,1.0
1.0,58.0,2.0,0.0,0.060344828,1.0,0.0,1.0
1.0,43.0,2.0,0.0,0.463438541,0.0,0.0,1.0
1.0,41.0,0.0,0.0,0.459660736,1.0,0.0,0.0
1.0,64.0,1.0,0.0,0.407858861,1.0,0.0,1.0
1.0,47.0,1.0,0.0,0.054328805999999986,1.0,0.0,1.0
1.0,46.0,0.0,0.0,0.457990115,1.0,0.0,0.0
1.0,65.0,0.0,0.0,0.305392977,1.0,0.0,0.0
1.0,66.0,0.0,0.0,0.0117624,1.0,0.0,1.0
1.0,51.0,2.0,1.0,4221.0,1.0,0.0,0.0
1.0,37.0,0.0,1.0,0.347153713,1.0,0.0,1.0
1.0,66.0,1.0,0.0,0.037214886,1.0,0.0,1.0
1.0,52.0,0.0,0.0,0.471241591,1.0,0.0,1.0
1.0,51.0,2.0,0.0,0.309822799,1.0,0.0,1.0
1.0,51.0,3.0,0.0,1.904076739,1.0,0.0,0.0
-1.0,43.0,1.0,1.0,0.695602756,1.0,0.0,1.0
1.0,36.0,3.0,0.0,0.458857082,1.0,0.0,1.0
1.0,28.0,1.0,0.0,0.14445044099999998,1.0,0.0,1.0
1.0,29.0,0.0,0.0,0.22287258,0.0,0.0,0.0
1.0,72.0,0.0,0.0,8.116778522999999,1.0,0.0,0.0
1.0,59.0,2.0,0.0,0.733287624,1.0,0.0,1.0
1.0,64.0,0.0,0.0,0.010760953,0.0,0.0,0.0
1.0,59.0,0.0,0.0,0.080735591,1.0,0.0,0.0
1.0,77.0,1.0,0.0,0.001180173,0.0,0.0,1.0
1.0,81.0,0.0,0.0,0.107005758,1.0,0.0,0.0
-1.0,59.0,0.0,1.0,0.08541266800000001,0.0,0.0,0.0
1.0,55.0,3.0,0.0,0.619884294,1.0,0.0,0.0
1.0,60.0,1.0,0.0,0.279243465,1.0,0.0,1.0
1.0,62.0,0.0,0.0,0.08835083199999999,1.0,0.0,1.0
-1.0,51.0,3.0,1.0,0.533717303,1.0,0.0,1.0
1.0,58.0,0.0,0.0,0.470820739,1.0,0.0,0.0
1.0,55.0,1.0,0.0,0.245229008,1.0,0.0,1.0
1.0,24.0,0.0,0.0,0.146110057,0.0,0.0,0.0
1.0,72.0,0.0,1.0,0.68371938,1.0,0.0,1.0
1.0,56.0,0.0,1.0,746.0,1.0,0.0,0.0
1.0,47.0,2.0,0.0,0.401622042,1.0,0.0,1.0
1.0,69.0,0.0,0.0,0.096280744,1.0,0.0,0.0
1.0,58.0,0.0,0.0,0.214676353,1.0,0.0,1.0
1.0,58.0,1.0,0.0,0.11965812,1.0,0.0,1.0
1.0,49.0,3.0,0.0,0.25087189,1.0,0.0,0.0
1.0,61.0,0.0,0.0,0.52948848,1.0,0.0,1.0
1.0,32.0,0.0,0.0,0.301204819,0.0,0.0,0.0
1.0,39.0,0.0,0.0,0.012516129,0.0,0.0,1.0
1.0,74.0,0.0,0.0,0.09972973,1.0,0.0,0.0
1.0,34.0,3.0,0.0,0.685900925,1.0,0.0,0.0
1.0,52.0,1.0,0.0,0.245570663,1.0,0.0,0.0
1.0,37.0,0.0,1.0,0.242977016,0.0,0.0,0.0
1.0,28.0,0.0,0.0,0.09353477,0.0,0.0,0.0
-1.0,53.0,2.0,1.0,0.377145372,1.0,0.0,1.0
1.0,50.0,2.0,0.0,0.758570029,1.0,0.0,0.0
1.0,79.0,0.0,0.0,0.183950268,1.0,0.0,0.0
1.0,43.0,3.0,1.0,0.240766713,1.0,0.0,1.0
-1.0,26.0,0.0,1.0,0.10789383,1.0,0.0,0.0
1.0,32.0,2.0,1.0,0.356974502,1.0,0.0,1.0
-1.0,35.0,1.0,0.0,0.57987114,1.0,0.0,0.0
1.0,48.0,0.0,0.0,0.592545193,1.0,0.0,1.0
-1.0,49.0,2.0,0.0,0.7900302109999999,1.0,0.0,0.0
1.0,31.0,2.0,0.0,0.102356582,0.0,0.0,0.0
1.0,39.0,2.0,0.0,0.016738403,0.0,0.0,0.0
1.0,46.0,2.0,0.0,0.107483619,0.0,0.0,1.0
1.0,86.0,0.0,0.0,0.000383327,0.0,0.0,1.0
1.0,71.0,0.0,0.0,0.000943619,1.0,0.0,0.0
1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,52.0,1.0,1.0,0.03091832,0.0,0.0,0.0
1.0,43.0,0.0,1.0,1.36709737,1.0,0.0,0.0
1.0,45.0,2.0,0.0,3534.0,1.0,0.0,0.0
1.0,43.0,4.0,0.0,0.766954604,1.0,0.0,1.0
1.0,85.0,0.0,0.0,0.015968925,1.0,0.0,0.0
1.0,49.0,4.0,0.0,0.835507054,1.0,0.0,0.0
1.0,49.0,4.0,0.0,0.8932261770000001,1.0,0.0,0.0
1.0,43.0,0.0,0.0,0.526264332,1.0,0.0,1.0
1.0,59.0,0.0,0.0,0.15324944,1.0,0.0,1.0
1.0,76.0,0.0,0.0,0.332977873,1.0,0.0,0.0
1.0,63.0,0.0,0.0,0.306224443,1.0,0.0,0.0
1.0,86.0,0.0,0.0,0.000761171,0.0,0.0,1.0
1.0,74.0,0.0,0.0,0.038147977,1.0,0.0,1.0
1.0,39.0,2.0,1.0,0.795585839,1.0,0.0,1.0
1.0,41.0,0.0,0.0,0.000967742,0.0,0.0,0.0
1.0,45.0,2.0,1.0,0.0,0.0,0.0,0.0
1.0,36.0,1.0,0.0,0.407671316,1.0,0.0,1.0
1.0,54.0,1.0,1.0,0.442261515,1.0,0.0,0.0
1.0,74.0,0.0,0.0,0.013088529,1.0,0.0,1.0
1.0,55.0,0.0,0.0,0.225462703,0.0,0.0,0.0
1.0,54.0,0.0,1.0,0.426969032,1.0,0.0,0.0
1.0,31.0,3.0,1.0,0.124381894,0.0,0.0,0.0
1.0,36.0,0.0,0.0,0.400316178,1.0,0.0,1.0
1.0,79.0,0.0,0.0,0.15880547,1.0,0.0,1.0
1.0,26.0,0.0,0.0,0.14222222199999998,0.0,0.0,1.0
1.0,52.0,1.0,0.0,0.062566278,1.0,0.0,1.0
1.0,46.0,2.0,0.0,0.407335658,1.0,0.0,1.0
1.0,29.0,1.0,1.0,0.207512875,1.0,0.0,0.0
1.0,63.0,0.0,0.0,0.721879687,1.0,0.0,1.0
1.0,54.0,0.0,0.0,0.065947242,0.0,0.0,0.0
1.0,48.0,1.0,0.0,0.248924609,1.0,0.0,1.0
1.0,35.0,0.0,1.0,0.136452242,0.0,0.0,0.0
1.0,52.0,0.0,0.0,0.403316062,1.0,0.0,1.0
1.0,77.0,1.0,0.0,0.006331223,1.0,0.0,0.0
1.0,36.0,0.0,0.0,0.291428017,1.0,0.0,1.0
1.0,23.0,0.0,0.0,0.055493896,0.0,0.0,0.0
1.0,57.0,2.0,0.0,0.084183673,1.0,0.0,1.0
1.0,44.0,2.0,0.0,0.329924875,1.0,0.0,1.0
1.0,53.0,0.0,0.0,0.400252753,1.0,0.0,1.0
1.0,55.0,1.0,0.0,0.969212315,1.0,0.0,0.0
1.0,39.0,0.0,0.0,0.021880294,0.0,0.0,1.0
1.0,51.0,0.0,0.0,0.199219629,1.0,0.0,1.0
1.0,54.0,3.0,0.0,0.031208884,1.0,0.0,1.0
1.0,44.0,2.0,0.0,0.269512013,1.0,0.0,1.0
1.0,61.0,0.0,0.0,0.009626955,1.0,0.0,0.0
1.0,47.0,2.0,0.0,0.1945,1.0,0.0,1.0
1.0,63.0,0.0,0.0,0.009618132,1.0,0.0,1.0
1.0,35.0,1.0,0.0,0.27647736,1.0,0.0,1.0
1.0,52.0,2.0,0.0,1.302503477,0.0,0.0,0.0
-1.0,28.0,1.0,1.0,0.805542935,1.0,0.0,0.0
1.0,71.0,0.0,0.0,0.723488237,1.0,0.0,1.0
1.0,70.0,0.0,0.0,0.5181066870000001,1.0,0.0,1.0
1.0,24.0,0.0,0.0,0.131487889,0.0,0.0,0.0
1.0,35.0,1.0,0.0,0.125811283,0.0,0.0,1.0
1.0,51.0,3.0,0.0,0.22703716,1.0,0.0,1.0
1.0,71.0,0.0,1.0,0.18439441,1.0,0.0,0.0
1.0,48.0,0.0,1.0,0.199781858,0.0,0.0,1.0
1.0,48.0,1.0,0.0,0.303899513,1.0,0.0,1.0
1.0,30.0,0.0,0.0,0.328339576,1.0,0.0,0.0
1.0,45.0,2.0,0.0,0.56774916,1.0,0.0,1.0
1.0,37.0,3.0,0.0,0.341063575,1.0,0.0,0.0
1.0,49.0,2.0,0.0,0.466396659,1.0,0.0,1.0
1.0,53.0,2.0,0.0,0.415381099,1.0,0.0,1.0
-1.0,35.0,1.0,0.0,1.040843042,1.0,0.0,1.0
1.0,50.0,0.0,0.0,0.5730259529999999,1.0,0.0,1.0
1.0,51.0,0.0,0.0,0.7516736140000001,1.0,0.0,1.0
1.0,77.0,0.0,1.0,0.789802549,1.0,0.0,0.0
-1.0,30.0,0.0,1.0,0.050885960999999987,0.0,0.0,0.0
1.0,33.0,2.0,0.0,0.895688875,1.0,0.0,0.0
1.0,69.0,0.0,0.0,0.003775125,1.0,0.0,1.0
1.0,45.0,2.0,0.0,0.653383568,1.0,0.0,1.0
1.0,78.0,0.0,0.0,0.268953069,0.0,0.0,0.0
1.0,30.0,0.0,0.0,0.25834833,1.0,0.0,1.0
1.0,44.0,0.0,1.0,0.411061501,1.0,0.0,1.0
1.0,26.0,0.0,0.0,0.208496965,1.0,0.0,0.0
1.0,53.0,1.0,0.0,0.339637266,1.0,0.0,1.0
1.0,58.0,1.0,0.0,0.5182191270000001,1.0,0.0,1.0
1.0,68.0,2.0,0.0,0.6071984,1.0,0.0,0.0
1.0,35.0,0.0,1.0,0.225887056,1.0,0.0,0.0
1.0,78.0,0.0,0.0,0.002332556,1.0,0.0,0.0
1.0,28.0,0.0,0.0,0.051237191,1.0,0.0,0.0
1.0,32.0,2.0,0.0,0.22007722,1.0,0.0,1.0
1.0,49.0,3.0,1.0,0.17120697399999998,1.0,0.0,1.0
1.0,49.0,0.0,0.0,0.531413613,1.0,0.0,0.0
1.0,58.0,1.0,0.0,0.36373205,1.0,0.0,1.0
1.0,83.0,0.0,0.0,0.010556622,0.0,0.0,0.0
1.0,40.0,1.0,0.0,0.406066275,1.0,0.0,1.0
1.0,65.0,0.0,0.0,0.201308273,1.0,0.0,1.0
1.0,63.0,0.0,0.0,0.82919166,1.0,0.0,0.0
1.0,73.0,0.0,0.0,0.017312307,1.0,0.0,1.0
1.0,40.0,0.0,0.0,0.178238008,1.0,0.0,1.0
1.0,86.0,1.0,0.0,0.433936774,1.0,0.0,0.0
1.0,45.0,1.0,1.0,0.941611678,1.0,0.0,1.0
1.0,47.0,2.0,0.0,0.186281372,1.0,0.0,1.0
1.0,30.0,0.0,1.0,0.296064959,0.0,0.0,0.0
1.0,34.0,1.0,0.0,0.940402194,1.0,0.0,0.0
1.0,62.0,0.0,1.0,0.003737215,1.0,0.0,1.0
1.0,66.0,0.0,1.0,0.337443759,1.0,0.0,1.0
