NotSeriousDlqin2yrs,Age,NumberOfDependents,DebtRatio,MonthlyIncome,CreditLineUtilization,NumberRealEstateLoansOrLines,NumberOfOpenCreditLinesAndLoans,HistoryOfLatePayment,HistoryOfLatePaymentInPast2Years,HistoryOfDelinquency,HistoryOfDelinquencyInPast2Years
1.0,31.0,0.0,0.112084738,10384.0,0.561064795,0.0,11.0,False,False,False,False
1.0,62.0,0.0,0.353264066,5100.0,0.057917683,1.0,5.0,False,False,False,False
1.0,40.0,1.0,0.074376125,45000.0,0.404452139,2.0,9.0,False,False,False,False
1.0,37.0,1.0,0.218397372,7000.0,0.712136123,0.0,9.0,False,False,False,False
1.0,53.0,1.0,0.1979901,6666.0,0.21466808,0.0,12.0,False,False,False,False
1.0,35.0,4.0,0.413711021,4200.0,0.00419504,1.0,18.0,False,False,False,False
1.0,53.0,2.0,0.415881177,3500.0,0.13099931,0.0,15.0,False,False,False,False
1.0,64.0,0.0,0.408435341,8250.0,0.325412935,2.0,11.0,False,False,False,False
1.0,34.0,0.0,0.092272443,4800.0,0.260806688,0.0,7.0,False,False,False,False
1.0,50.0,0.0,0.515320334,4666.0,0.251289313,1.0,12.0,False,False,False,False
1.0,82.0,0.0,0.005791992,7941.0,0.039112934,0.0,5.0,False,False,False,False
1.0,52.0,1.0,0.032048442,6770.0,0.028317735,0.0,3.0,False,False,False,False
1.0,65.0,1.0,0.002499375,4000.0,0.006046333,0.0,8.0,False,False,False,False
1.0,69.0,0.0,0.011425307,3500.0,0.061322448,0.0,4.0,False,False,False,False
1.0,61.0,0.0,0.462561342,6316.0,0.540362678,2.0,16.0,False,False,False,False
1.0,50.0,3.0,0.229824311,7000.0,0.003838943,0.0,11.0,True,True,False,False
1.0,40.0,0.0,0.009651475,3729.0,0.132811651,0.0,3.0,False,False,False,False
1.0,37.0,0.0,0.462143153,2416.0,0.07922823,1.0,11.0,False,False,False,False
1.0,40.0,3.0,0.402060294,6600.0,0.64873296,2.0,10.0,True,True,False,False
1.0,51.0,3.0,0.203493592,12250.0,0.215177216,2.0,6.0,False,False,False,False
-1.0,47.0,0.0,0.08668942,7324.0,0.997529557,0.0,7.0,True,True,False,False
1.0,35.0,0.0,0.123256691,2652.0,1.126455907,0.0,4.0,True,True,False,False
1.0,40.0,0.0,0.274312059,6940.0,0.869053474,2.0,12.0,True,True,False,False
1.0,46.0,2.0,0.738380652,4754.0,0.35802918,1.0,9.0,False,False,False,False
1.0,47.0,0.0,0.196019975,13416.0,0.240429615,1.0,10.0,True,True,False,False
1.0,48.0,3.0,0.170788305,15082.0,0.220207801,2.0,7.0,False,False,False,False
1.0,36.0,3.0,0.59122466,3600.0,0.702588424,1.0,11.0,False,False,False,False
1.0,53.0,0.0,1.229723992,4709.0,0.104127166,1.0,11.0,False,False,False,False
1.0,67.0,0.0,0.007116105,2669.0,0.031998476,0.0,7.0,False,False,False,False
1.0,48.0,1.0,0.764207981,17366.0,0.974401707,6.0,12.0,False,False,False,False
1.0,54.0,0.0,0.495722037,9583.0,1.053893539,2.0,7.0,True,True,False,False
1.0,40.0,3.0,1.452775775,4160.0,0.892162561,2.0,16.0,False,False,False,False
-1.0,28.0,3.0,0.0,900.0,0.9999999,0.0,0.0,False,False,False,False
1.0,54.0,0.0,0.521495701,5000.0,0.058340658,1.0,17.0,False,False,False,False
1.0,47.0,0.0,0.858237974,9000.0,0.9999999,6.0,9.0,True,True,True,True
1.0,40.0,3.0,0.396188096,6400.0,0.050900784,2.0,15.0,False,False,False,False
1.0,53.0,3.0,0.284075264,2178.0,0.9999999,0.0,3.0,True,True,False,False
-1.0,30.0,2.0,0.202389661,4100.0,0.830339321,1.0,2.0,False,False,False,False
1.0,37.0,4.0,1.009998,5000.0,0.0,3.0,7.0,False,False,False,False
1.0,55.0,1.0,0.262661333,13248.0,0.502593588,1.0,12.0,False,False,False,False
1.0,81.0,0.0,0.017391304,4484.0,0.034868996,0.0,6.0,False,False,False,False
1.0,64.0,0.0,0.021218344,1460.0,0.103421233,0.0,2.0,False,False,False,False
1.0,45.0,2.0,0.356938806,6650.0,0.0,2.0,4.0,False,False,False,False
-1.0,54.0,0.0,0.678680721,2940.0,0.193486915,2.0,10.0,True,True,False,False
1.0,31.0,1.0,0.15266996,4250.0,0.735466362,0.0,7.0,False,False,True,True
1.0,62.0,1.0,0.182837051,9100.0,0.012059081,1.0,5.0,False,False,False,False
1.0,35.0,0.0,0.450868373,4375.0,0.022189765,2.0,6.0,False,False,False,False
1.0,48.0,0.0,0.202079445,3750.0,0.009441518,1.0,11.0,True,True,False,False
-1.0,49.0,6.0,0.001345895,5200.0,0.9999999,0.0,0.0,False,False,False,False
1.0,51.0,0.0,0.432709716,6627.0,0.636712421,2.0,11.0,False,False,False,False
1.0,56.0,1.0,0.318568646,9752.0,0.835118605,1.0,7.0,False,False,False,False
1.0,63.0,0.0,0.337951721,7000.0,0.055743032,1.0,7.0,False,False,False,False
1.0,81.0,0.0,6.371833604,8605.0,0.01063752,0.0,6.0,False,False,False,False
1.0,78.0,1.0,0.957183805,5581.0,0.802461793,2.0,19.0,False,False,False,False
1.0,34.0,1.0,0.175164967,5000.0,0.9999999,0.0,4.0,False,False,False,False
1.0,56.0,1.0,0.371052632,4179.0,0.445632247,1.0,7.0,False,False,False,False
1.0,41.0,0.0,0.122200478,4598.0,0.005444142,0.0,4.0,False,False,False,False
1.0,27.0,0.0,1.589595376,864.0,0.570376882,0.0,5.0,False,False,True,True
1.0,23.0,0.0,0.037758831,820.0,0.274765223,0.0,3.0,True,True,False,False
1.0,64.0,0.0,0.364767518,4580.0,0.0,2.0,14.0,False,False,False,False
1.0,61.0,0.0,0.380326818,3120.0,0.037405801,1.0,13.0,False,False,False,False
1.0,31.0,0.0,0.37438585,9158.0,0.363864433,2.0,10.0,False,False,False,False
1.0,82.0,0.0,0.257790368,6000.0,0.034481966,2.0,6.0,False,False,False,False
1.0,32.0,0.0,0.013417522,3800.0,0.738559322,0.0,2.0,True,True,False,False
1.0,43.0,2.0,0.419594402,3500.0,0.03874175,1.0,5.0,False,False,False,False
1.0,40.0,3.0,0.225539856,3750.0,0.007510337,1.0,8.0,False,False,False,False
1.0,47.0,2.0,0.380165289,3750.0,0.577848362,1.0,10.0,False,False,False,False
1.0,62.0,2.0,0.355081967,3049.0,0.9999999,0.0,2.0,True,True,False,False
1.0,48.0,0.0,0.227590803,3000.0,0.035608754,1.0,11.0,False,False,False,False
1.0,57.0,0.0,0.632023659,4733.0,0.155894526,2.0,12.0,False,False,False,False
1.0,32.0,0.0,0.562859796,5384.0,0.294335089,1.0,12.0,False,False,False,False
1.0,62.0,0.0,0.141711921,11600.0,0.08543433,1.0,14.0,False,False,False,False
1.0,58.0,0.0,0.27072758,6500.0,0.452989093,3.0,13.0,True,True,False,False
1.0,37.0,3.0,0.650569886,6667.0,0.593086886,2.0,10.0,True,True,False,False
1.0,39.0,3.0,0.250099987,7500.0,0.179378255,1.0,21.0,False,False,False,False
1.0,32.0,0.0,0.176974718,7000.0,0.035976542,0.0,16.0,False,False,False,False
1.0,59.0,0.0,0.71914043,2000.0,0.055326817,1.0,16.0,False,False,False,False
1.0,56.0,6.0,0.021871583,6400.0,0.266576531,0.0,5.0,False,False,False,False
1.0,46.0,0.0,0.014084507,2200.0,0.861138861,0.0,3.0,False,False,False,False
1.0,43.0,1.0,0.065755449,8120.0,0.080413316,0.0,3.0,False,False,False,False
-1.0,40.0,2.0,0.236705318,2500.0,0.9999999,0.0,6.0,True,True,False,False
1.0,57.0,0.0,0.0,5000.0,0.0,0.0,3.0,False,False,False,False
1.0,58.0,0.0,0.279753893,5200.0,0.017881737,2.0,13.0,False,False,False,False
1.0,51.0,1.0,0.387378944,3200.0,0.004703195,1.0,16.0,False,False,False,False
-1.0,53.0,0.0,0.471799808,5194.0,0.439941341,1.0,9.0,True,True,True,True
1.0,73.0,0.0,0.014271152,980.0,0.011349716,0.0,3.0,False,False,False,False
1.0,84.0,0.0,0.003098155,7100.0,0.033530488,0.0,3.0,False,False,False,False
1.0,25.0,0.0,0.569892473,650.0,0.644903398,0.0,5.0,False,False,False,False
-1.0,54.0,1.0,1.220487196,1600.0,0.89536685,1.0,6.0,True,True,False,False
1.0,54.0,2.0,0.327534493,3333.0,0.230381288,0.0,5.0,False,False,False,False
1.0,46.0,1.0,0.275296627,7500.0,0.309314079,1.0,8.0,False,False,False,False
1.0,23.0,0.0,0.057247259,820.0,0.026664692,0.0,2.0,False,False,False,False
-1.0,32.0,0.0,0.908311911,3500.0,0.895535253,2.0,9.0,True,True,False,False
1.0,40.0,1.0,0.012998347,21771.0,0.002301307,0.0,9.0,False,False,False,False
1.0,43.0,2.0,0.581135761,7166.0,0.773156098,1.0,15.0,False,False,False,False
1.0,35.0,1.0,1.058823529,4368.0,0.590404177,2.0,5.0,False,False,False,False
1.0,25.0,0.0,0.244427364,1300.0,0.138953682,0.0,2.0,False,False,False,False
1.0,70.0,0.0,0.029153355,2503.0,0.059803419,0.0,5.0,False,False,False,False
1.0,73.0,0.0,0.0,385.0,0.9999999,0.0,0.0,False,False,False,False
1.0,70.0,0.0,0.106846967,10500.0,0.005831093,1.0,14.0,False,False,False,False
1.0,54.0,0.0,0.547693686,11164.0,0.332912919,4.0,15.0,True,True,False,False
-1.0,32.0,0.0,0.318729785,3400.0,0.997827032,1.0,6.0,False,False,True,True
1.0,35.0,1.0,0.378430244,5210.0,0.447252053,1.0,9.0,True,True,False,False
1.0,43.0,0.0,0.482919513,6000.0,0.005485401,2.0,14.0,False,False,False,False
-1.0,51.0,6.0,0.070289983,17000.0,0.9999999,0.0,3.0,True,True,True,True
1.0,58.0,0.0,1.139657655,6250.0,0.008832715,3.0,14.0,False,False,False,False
1.0,69.0,1.0,0.347963372,9500.0,0.022978127,3.0,14.0,True,True,False,False
1.0,58.0,0.0,0.732238486,2800.0,0.268105073,2.0,12.0,False,False,False,False
1.0,54.0,0.0,0.465306939,5000.0,0.005417197,1.0,12.0,False,False,False,False
1.0,54.0,1.0,0.479634691,15000.0,0.147153458,3.0,16.0,False,False,False,False
1.0,46.0,0.0,0.278350515,3200.0,0.621179411,0.0,3.0,False,False,False,False
1.0,22.0,0.0,0.214881334,1558.0,0.9999999,0.0,1.0,False,False,False,False
1.0,68.0,0.0,0.033149171,3800.0,0.012833396,0.0,8.0,False,False,False,False
1.0,51.0,4.0,0.238169123,11600.0,0.035582758,1.0,10.0,False,False,False,False
1.0,68.0,0.0,0.242298533,13016.0,0.14555204,3.0,10.0,False,False,False,False
1.0,50.0,0.0,0.041494813,8000.0,0.591501118,0.0,9.0,True,True,True,True
1.0,51.0,1.0,0.434250394,8250.0,0.064333234,1.0,16.0,False,False,False,False
1.0,53.0,0.0,0.072652902,5133.0,0.522047795,0.0,3.0,False,False,False,False
1.0,45.0,0.0,0.362804144,4150.0,0.005499894,1.0,7.0,False,False,False,False
1.0,78.0,0.0,0.146107284,4790.0,0.03837642,1.0,6.0,False,False,False,False
1.0,86.0,0.0,0.001332889,3000.0,0.003839912,0.0,2.0,False,False,False,False
-1.0,56.0,0.0,0.296330444,5422.0,0.612903226,0.0,9.0,True,True,False,False
1.0,30.0,0.0,0.252358823,7100.0,0.384799542,0.0,29.0,False,False,False,False
1.0,46.0,4.0,0.386829613,9900.0,0.097085845,1.0,7.0,False,False,False,False
1.0,60.0,1.0,0.166692704,6400.0,0.458970006,1.0,4.0,False,False,False,False
1.0,61.0,0.0,0.060253985,3700.0,0.424332876,0.0,6.0,False,False,False,False
1.0,36.0,2.0,0.083642586,45000.0,0.020441763,2.0,18.0,False,False,False,False
1.0,59.0,0.0,0.329567256,9381.0,0.152924975,1.0,6.0,True,True,True,True
1.0,49.0,0.0,0.87089403,3500.0,0.047519843,1.0,5.0,False,False,False,False
1.0,46.0,0.0,0.247448345,4016.0,0.981120755,0.0,3.0,True,True,True,True
1.0,60.0,0.0,0.507605389,2300.0,0.131885215,2.0,7.0,False,False,True,True
1.0,28.0,0.0,0.0,1200.0,0.0,0.0,3.0,False,False,False,False
-1.0,52.0,5.0,0.0,4200.0,0.9999999,0.0,0.0,False,False,True,True
1.0,32.0,0.0,0.195915763,4700.0,0.96182011,0.0,10.0,False,False,False,False
1.0,52.0,1.0,0.340895802,8550.0,0.041595976,2.0,12.0,False,False,False,False
1.0,34.0,1.0,0.284868319,6416.0,0.197587712,1.0,10.0,True,True,False,False
1.0,66.0,0.0,0.739948119,3083.0,0.392342609,2.0,16.0,False,False,False,False
1.0,63.0,0.0,0.278715161,8000.0,0.139286781,3.0,16.0,False,False,False,False
-1.0,36.0,3.0,0.505936263,4800.0,0.473329678,1.0,14.0,True,True,False,False
1.0,46.0,1.0,0.596355427,6200.0,0.087804986,2.0,14.0,False,False,False,False
1.0,57.0,0.0,0.141190007,6083.0,0.612320651,1.0,12.0,False,False,False,False
1.0,39.0,2.0,0.288435578,20000.0,0.105674431,2.0,12.0,False,False,False,False
1.0,36.0,2.0,0.183641975,2591.0,0.291338583,0.0,10.0,False,False,False,False
1.0,54.0,0.0,0.150821895,5900.0,0.780339582,0.0,5.0,False,False,False,False
1.0,32.0,0.0,0.0869619,8083.0,0.085366418,0.0,6.0,False,False,False,False
1.0,69.0,0.0,0.0,12500.0,0.0,0.0,3.0,False,False,False,False
1.0,26.0,0.0,0.08420351,4500.0,0.9999999,0.0,1.0,False,False,False,False
1.0,42.0,0.0,0.675078864,4120.0,0.139230595,1.0,20.0,False,False,False,False
1.0,60.0,1.0,0.261639532,3500.0,0.952081917,0.0,7.0,False,False,False,False
1.0,66.0,0.0,0.50965251,2848.0,0.068054949,1.0,5.0,False,False,False,False
1.0,62.0,0.0,0.496790434,7944.0,0.687120922,2.0,10.0,False,False,False,False
1.0,77.0,0.0,0.006996502,2000.0,0.017384545,0.0,3.0,False,False,False,False
1.0,28.0,0.0,0.110920245,4074.0,0.052787629,0.0,11.0,False,False,False,False
1.0,57.0,1.0,0.633072469,15716.0,0.321126016,3.0,17.0,False,False,False,False
1.0,42.0,0.0,0.344550208,7458.0,0.60081284,1.0,12.0,False,False,False,False
1.0,58.0,1.0,0.271491403,2500.0,0.07769741,1.0,6.0,False,False,False,False
1.0,59.0,0.0,0.420116054,7754.0,0.647578237,1.0,13.0,False,False,False,False
1.0,56.0,0.0,0.51521884,4500.0,0.011680377,1.0,17.0,False,False,False,False
1.0,58.0,0.0,0.657907662,4071.0,0.291257719,1.0,9.0,False,False,False,False
1.0,49.0,0.0,0.254697759,4416.0,0.940930681,0.0,6.0,False,False,False,False
1.0,65.0,1.0,0.026297086,5627.0,0.37312984,0.0,4.0,False,False,False,False
1.0,57.0,2.0,0.303097938,11200.0,0.033109836,2.0,8.0,False,False,False,False
1.0,42.0,1.0,0.254372814,2000.0,0.9999999,0.0,4.0,True,True,True,True
1.0,53.0,1.0,0.394157663,7496.0,0.404334886,0.0,11.0,True,True,False,False
1.0,58.0,1.0,0.21937468,11705.0,0.367254425,2.0,19.0,True,True,True,True
1.0,52.0,0.0,0.643981852,3746.0,0.367116103,1.0,10.0,False,False,False,False
1.0,69.0,0.0,0.283250287,7826.0,0.000840816,1.0,8.0,False,False,False,False
1.0,73.0,0.0,0.176100629,2702.0,0.033999015,0.0,10.0,False,False,False,False
1.0,33.0,0.0,0.287742683,3450.0,0.429069092,0.0,4.0,False,False,False,False
1.0,57.0,0.0,0.0,9000.0,0.0,0.0,3.0,False,False,False,False
1.0,46.0,0.0,0.25109956,2500.0,0.744170553,1.0,3.0,False,False,False,False
1.0,40.0,0.0,0.272104181,5835.0,0.021155757,2.0,5.0,False,False,False,False
1.0,49.0,1.0,0.925744489,7756.0,0.827401275,2.0,14.0,False,False,False,False
1.0,59.0,1.0,0.315860505,18523.0,0.051466205,1.0,12.0,False,False,False,False
1.0,57.0,0.0,0.511329916,7413.0,0.074800186,1.0,8.0,False,False,False,False
1.0,44.0,1.0,0.430087154,7916.0,0.054343891,3.0,14.0,False,False,False,False
-1.0,58.0,1.0,0.370136187,6167.0,1.107309487,1.0,10.0,True,True,False,False
1.0,53.0,5.0,0.172971563,7665.0,0.000229002,1.0,7.0,False,False,False,False
1.0,31.0,1.0,0.178895301,2425.0,0.349504675,0.0,5.0,True,True,False,False
1.0,56.0,0.0,0.267094017,6083.0,0.027851483,1.0,6.0,False,False,False,False
1.0,48.0,1.0,0.12808904,5300.0,0.802416555,0.0,5.0,False,False,False,False
1.0,67.0,2.0,0.328398385,5200.0,0.052059029,1.0,8.0,False,False,False,False
1.0,82.0,0.0,0.002698651,3334.0,0.012319507,0.0,8.0,False,False,False,False
1.0,29.0,0.0,0.182117283,5166.0,0.9999999,0.0,1.0,True,True,True,True
1.0,41.0,3.0,0.31747016,6450.0,0.051523508,1.0,7.0,True,True,False,False
1.0,32.0,1.0,0.076889279,2275.0,0.9999999,0.0,2.0,False,False,False,False
1.0,55.0,1.0,0.44501571,3500.0,0.0,1.0,3.0,False,False,False,False
1.0,47.0,1.0,0.219501672,9270.0,0.028361797,1.0,48.0,True,True,False,False
1.0,30.0,1.0,0.520368947,1300.0,0.052907668,1.0,8.0,False,False,False,False
1.0,49.0,0.0,0.39329806,4535.0,0.461485313,1.0,7.0,False,False,False,False
1.0,39.0,2.0,0.551074821,6000.0,0.874843763,1.0,13.0,True,True,False,False
1.0,66.0,1.0,0.548826291,2129.0,0.061191462,1.0,9.0,False,False,False,False
1.0,68.0,0.0,0.000869943,2298.0,0.002814287,0.0,5.0,False,False,False,False
-1.0,37.0,0.0,0.0,1738.0,0.9999999,0.0,3.0,False,False,False,False
1.0,44.0,1.0,0.351581941,5625.0,0.985716553,2.0,6.0,True,True,False,False
1.0,47.0,0.0,0.412794001,8800.0,0.371444267,2.0,17.0,False,False,False,False
1.0,50.0,3.0,0.32260228,8945.0,0.0,1.0,9.0,False,False,False,False
1.0,48.0,3.0,0.504033672,2850.0,0.68107973,1.0,9.0,True,True,False,False
1.0,52.0,1.0,0.686465083,8333.0,0.126887311,2.0,8.0,False,False,False,False
1.0,55.0,0.0,0.333501006,21867.0,0.686888525,2.0,12.0,False,False,False,False
1.0,32.0,1.0,0.566968781,4964.0,0.432141965,2.0,9.0,True,True,False,False
1.0,64.0,2.0,0.105630729,6872.0,0.399732229,0.0,8.0,False,False,False,False
1.0,60.0,1.0,0.37838446,13332.0,0.263394554,1.0,20.0,False,False,False,False
1.0,60.0,5.0,0.66136888,3900.0,0.119423867,1.0,15.0,False,False,False,False
1.0,72.0,1.0,1.14349704,6250.0,0.563109469,3.0,18.0,False,False,False,False
1.0,50.0,0.0,0.317188668,12036.0,0.473438374,2.0,6.0,False,False,False,False
1.0,40.0,2.0,0.043304464,1500.0,0.916334661,0.0,3.0,True,True,False,False
1.0,46.0,4.0,0.33167638,5833.0,0.9999999,2.0,7.0,False,False,False,False
1.0,56.0,3.0,0.411155508,12262.0,0.41861986,3.0,10.0,False,False,False,False
1.0,64.0,0.0,0.190461725,6583.0,0.451259278,0.0,16.0,False,False,False,False
1.0,46.0,0.0,0.203089505,2200.0,0.01992463,0.0,7.0,False,False,False,False
1.0,44.0,3.0,0.31799613,4650.0,1.0,0.0,6.0,True,True,False,False
1.0,39.0,0.0,0.387540453,7415.0,0.6187741,1.0,8.0,False,False,False,False
1.0,62.0,0.0,0.119925338,15000.0,0.063531693,1.0,6.0,False,False,False,False
-1.0,49.0,0.0,0.061508368,4600.0,0.994005994,0.0,5.0,True,True,True,True
-1.0,34.0,0.0,0.544186047,2579.0,0.872500126,0.0,6.0,False,False,False,False
1.0,71.0,1.0,0.0979565,18252.0,0.00812774,1.0,16.0,False,False,False,False
-1.0,47.0,1.0,0.588043256,4900.0,0.79152702,1.0,10.0,False,False,False,False
1.0,55.0,0.0,0.423394151,4000.0,0.0,1.0,9.0,False,False,False,False
1.0,42.0,2.0,0.247420206,12500.0,0.212826239,2.0,8.0,False,False,False,False
1.0,52.0,0.0,0.510711225,2333.0,0.10224715,1.0,9.0,False,False,False,False
1.0,46.0,3.0,0.041973107,13460.0,0.066393805,0.0,3.0,False,False,False,False
1.0,54.0,0.0,0.308586427,8000.0,0.09286795,2.0,8.0,False,False,False,False
1.0,52.0,3.0,0.153871456,15200.0,0.025599614,1.0,14.0,False,False,False,False
1.0,55.0,1.0,0.93029277,5020.0,0.141888954,3.0,6.0,False,False,False,False
1.0,75.0,0.0,0.114098587,2900.0,0.010990959,0.0,7.0,False,False,False,False
1.0,43.0,0.0,0.590170762,2400.0,0.994768558,1.0,16.0,False,False,False,False
1.0,27.0,0.0,0.253164557,1500.0,0.9999999,0.0,4.0,False,False,False,False
1.0,56.0,0.0,0.092888515,10700.0,0.037717615,1.0,8.0,False,False,False,False
1.0,63.0,0.0,0.199036323,10791.0,0.091912837,2.0,8.0,False,False,False,False
1.0,50.0,2.0,0.16091954,2000.0,0.9999999,0.0,1.0,True,True,False,False
1.0,32.0,1.0,0.287492501,6667.0,0.209217763,2.0,7.0,False,False,False,False
1.0,46.0,2.0,0.096161783,4845.0,0.645351581,0.0,10.0,True,True,True,True
1.0,39.0,1.0,0.102780807,3667.0,1.040939384,0.0,7.0,False,False,True,True
1.0,56.0,0.0,0.078084556,4635.0,0.041194293,0.0,19.0,False,False,False,False
1.0,60.0,1.0,0.367166474,2600.0,0.305389222,1.0,5.0,True,True,False,False
1.0,25.0,1.0,0.055327186,9000.0,0.069991861,0.0,10.0,True,True,False,False
1.0,67.0,0.0,0.05811138,825.0,0.008626748,0.0,19.0,False,False,False,False
1.0,34.0,2.0,0.4915017,5000.0,0.984223099,0.0,4.0,False,False,False,False
1.0,46.0,2.0,0.01511879,8333.0,0.036999351,0.0,9.0,False,False,False,False
1.0,47.0,0.0,0.939789742,3138.0,0.620579314,1.0,2.0,False,False,False,False
1.0,56.0,2.0,0.205727084,6250.0,0.0,1.0,3.0,False,False,False,False
1.0,71.0,0.0,0.160709823,4000.0,0.330456455,0.0,7.0,True,True,False,False
1.0,71.0,1.0,0.176856816,16600.0,0.090990533,1.0,9.0,False,False,False,False
-1.0,74.0,0.0,0.232900137,2923.0,0.756157035,0.0,5.0,True,True,False,False
1.0,58.0,2.0,0.279588565,7485.0,0.047986962,1.0,6.0,False,False,False,False
1.0,24.0,0.0,1.269614836,700.0,0.531437458,0.0,4.0,False,False,False,False
-1.0,54.0,0.0,0.207858638,4300.0,0.033242436,1.0,6.0,False,False,False,False
1.0,54.0,3.0,0.449461053,4916.0,0.013401574,2.0,12.0,False,False,False,False
1.0,48.0,1.0,0.382193912,13500.0,0.436656417,2.0,11.0,True,True,False,False
1.0,46.0,2.0,0.238273142,7226.0,0.023393703,1.0,16.0,False,False,False,False
1.0,40.0,2.0,1.551368421,4749.0,0.803361604,2.0,9.0,True,True,False,False
1.0,76.0,0.0,0.140358184,2400.0,0.263241513,0.0,14.0,False,False,False,False
1.0,41.0,2.0,0.364961983,9600.0,0.035748603,2.0,14.0,False,False,False,False
1.0,61.0,0.0,0.395344186,25000.0,0.339852839,10.0,24.0,True,True,False,False
1.0,45.0,2.0,0.278144371,5000.0,0.9999999,1.0,6.0,False,False,False,False
1.0,30.0,0.0,0.340797981,6340.0,0.208097342,2.0,11.0,False,False,False,False
1.0,48.0,0.0,0.085562549,10167.0,0.057212507,1.0,11.0,False,False,False,False
1.0,55.0,2.0,0.809141225,5600.0,0.686390533,2.0,6.0,False,False,False,False
1.0,43.0,0.0,0.111812681,3800.0,0.9999999,0.0,1.0,True,True,False,False
1.0,72.0,1.0,0.00657049,7000.0,0.058903438,0.0,4.0,False,False,False,False
1.0,34.0,1.0,0.33096972,5217.0,0.039585853,1.0,7.0,False,False,False,False
1.0,48.0,2.0,0.206631069,8052.0,0.747667111,1.0,5.0,False,False,False,False
1.0,46.0,0.0,0.270094723,11084.0,0.093859512,3.0,9.0,False,False,False,False
1.0,79.0,0.0,0.120783007,2400.0,0.012956818,0.0,3.0,False,False,False,False
1.0,69.0,0.0,0.007832028,6000.0,0.034912291,0.0,2.0,False,False,False,False
1.0,56.0,0.0,0.205287976,5937.0,0.01632832,1.0,3.0,False,False,False,False
-1.0,44.0,2.0,0.882592928,6617.0,1.093915853,3.0,10.0,True,True,False,False
1.0,32.0,1.0,0.484522207,5200.0,0.902190596,1.0,9.0,False,False,False,False
1.0,57.0,0.0,0.051237191,4000.0,0.12954039,0.0,10.0,False,False,False,False
1.0,44.0,0.0,0.433349778,10134.0,0.84162416,2.0,14.0,False,False,False,False
1.0,84.0,0.0,0.014819805,5937.0,0.017246807,0.0,20.0,False,False,False,False
-1.0,39.0,0.0,0.136668092,7016.0,0.9999999,1.0,5.0,True,True,True,True
1.0,49.0,3.0,0.391418309,10300.0,0.451836162,1.0,12.0,True,True,False,False
1.0,32.0,0.0,0.476511655,8450.0,0.196468417,6.0,8.0,False,False,False,False
1.0,78.0,1.0,0.000239981,4166.0,0.000988989,0.0,4.0,False,False,False,False
1.0,44.0,0.0,0.309995826,9583.0,0.435282962,2.0,8.0,False,False,False,False
1.0,37.0,2.0,0.168979745,5331.0,0.01189039,1.0,10.0,False,False,False,False
1.0,49.0,0.0,0.2197733,3175.0,0.010209275,0.0,12.0,False,False,False,False
1.0,54.0,2.0,0.561485246,7082.0,0.880158455,2.0,11.0,False,False,False,False
1.0,45.0,1.0,0.084718208,11071.0,0.01626805,1.0,9.0,True,True,False,False
1.0,73.0,0.0,0.502368006,5700.0,0.032216346,2.0,9.0,False,False,False,False
1.0,37.0,4.0,0.296876383,11300.0,0.390412412,2.0,15.0,True,True,False,False
1.0,40.0,2.0,1.073785243,5000.0,0.797239485,2.0,13.0,False,False,False,False
1.0,57.0,1.0,0.227755362,9417.0,0.055294471,2.0,9.0,False,False,False,False
1.0,62.0,0.0,0.344275954,6000.0,0.0,2.0,9.0,False,False,False,False
1.0,59.0,0.0,0.532781031,7000.0,0.66089757,1.0,22.0,False,False,False,False
1.0,22.0,0.0,0.0,201.0,0.9999999,0.0,0.0,True,True,True,True
1.0,77.0,0.0,0.346706662,8000.0,0.100968913,2.0,14.0,False,False,False,False
1.0,76.0,0.0,0.004213101,7357.0,0.007209167,0.0,16.0,False,False,False,False
1.0,30.0,0.0,0.0,1400.0,0.0,0.0,2.0,False,False,False,False
1.0,22.0,0.0,0.12195122,2500.0,0.92296719,0.0,3.0,False,False,False,False
